cand_id,country,endYear,name,startYear
180,,2008,b'M.H.S.S College of Engineering',2004
180,,2002,b'Holy Cross Convent School',1993
180,,2012,b'Santa Clara University',2010
181,,Present,b'Tecnol\xc3\x83\xc2\xb3gico de Monterrey',
181,,2006,b'Tecnol\xc3\x83\xc2\xb3gico de Monterrey',2001
182,,Present,b'University of Victoria',
182,,Present,b'Assumption University',
182,,2002,b'Assumption University',1998
182,,2004,b'University of Victoria',2002
182,,2013,"b'Institute of Management Technology, Dubai'",2011
183,,Present,b'Lebanese American University',
183,,1998,b'Lebanese American University',1986
184,,Present,b'Massey University',
184,,2002,b'Massey University',1998
185,,Present,b'National Institute of Technology Karnataka',
185,,Present,b'Stanford University',
185,,2011,b'Stanford University',2011
185,,2008,b'National Institute of Technology Karnataka',2004
186,,Present,b'University of Manitoba',
186,,Present,b'Paris ESLSCA Business School',
186,,2000,b'University of Manitoba',2000
186,,2001,b'Paris ESLSCA Business School',1997
187,,Present,b'University of Phoenix',
188,,Present,b'The American University in Cairo',
188,,Present,b'Copenhagen Business School',
188,,1998,b'Copenhagen Business School',1995
188,,2011,b'SAS Institute BKS',2011
188,,2009,b'The American University in Cairo',2009
189,,Present,b'South Point',
189,,1999,b'ICFAI Business School',1997
189,,1997,b'Sri Venkateswara College (Delhi University)',1994
190,,Present,b'University of Lausanne - UNIL',
190,,Present,b'Lebanese American University',
190,,Present,b'University of Reading',
190,,2006,b'University of Lausanne - UNIL',2006
190,,1997,b'Lebanese American University',1993
190,,2003,b'University of Reading',2003
191,,Present,b'Jai Narain Vyas University',
191,,1998,b'Symbiosis Institute of International Business',1996
191,,1994,b'Jai Narain Vyas University',1990
191,,Present,b'St Pauls Udaipur',
192,,Present,b'London Business School',
192,,Present,b'Lebanese American University',
192,,2000,b'Lebanese American University',1996
192,,2015,b'London Business School',2013
193,,Present,b'University of Mumbai',
193,,Present,"b""SVKM's Narsee Monjee Institute of Management Studies (NMIMS)""",
193,,2004,"b""SVKM's Narsee Monjee Institute of Management Studies (NMIMS)""",2001
193,,1988,b'University of Mumbai',1984
194,,1999,"b""St. Edward's University, (Austin, Texas, USA)""",1997
194,,1997,"b""St. Edward's University, (Austin, Texas, USA)""",1993
195,,2006,b'CCS university',2003
197,,Present,b'University of Alberta',
197,,Present,b'Europese Hogeschool Brussel',
197,,2010,b'Europese Hogeschool Brussel',2008
197,,2005,b'University of Alberta',2001
197,,2007,b'LLOYDS Register',2006
198,,Present,b'University of Phoenix',
200,,Present,b'TRIUM Global Executive MBA',
200,,Present,b'NYU Stern School of Business',
200,,2016,b'New York University - Leonard N. Stern School of Business',2014
200,,2016,b'TRIUM Global Executive MBA',2014
200,,2016,b'HEC Paris',2014
201,,Present,b'Delhi University',
201,,1994,b'Delhi University',1991
201,,1998,b'IILM',1996
202,,Present,b'University of Sussex',
202,,Present,b'London Business School',
202,,2000,b'University of Sussex',1996
202,,2014,b'London Business School',2012
204,,Present,b'Littlehampton',
205,,Present,b'Hamdard University',
205,,2005,b'Hamdard University',1999
208,,Present,b'Karnatak University',
208,,2001,b'Karnatak University',1997
209,,Present,b'American University of Sharjah',
209,,Present,b'Al Mawakeb School',
209,,2007,b'American University of Sharjah',2003
210,,2013,"b'CISCO, ESRI, GIS, ORACLE, JAVA, PMP and other Management and Technical Courses'",2013
210,,1983,b'University of Quebec in Montreal',1979
212,,1998,b'Lazar Edeleanu College',1994
212,,2010,"b',, Dimitrie Cantemir"" Christian University of Bucharest'",2007
212,,2013,"b'Dimitrie Cantemir"" Christian University of Bucharest'",2011
214,,Present,b'University of Pune',
214,,2013,b'University of Pune',
214,,2003,b'Cambride higher secondary',2001
214,,Present,b'cambridge school',
215,,Present,b'University of Mumbai',
215,,Present,"b'PVP - Bombay Technical Board, India'",
218,,Present,b'Master of Business Administration (M.B.A.)',
219,,Present,b'Preston University',
219,,2005,b'The Mama Parsi Girls Secondary School',2003
220,,2006,"b'NDU, Notre Dame University'",2002
221,,2011,b'Petra University',2008
222,,2002,b'Ittihad School',2001
222,,2006,b'The Hashemite University',2002
223,,2009,b'American University in Dubai',2005
224,,Present,b'Periyar University',
224,,2005,b'Periyar University',2000
224,,2000,b'MMARS',1998
224,,2005,b'Periyar University',2000
225,,2011,b'AUST',2007
225,,2007,b'Al Marifa International School',2006
226,,2011,b'AUST',2007
226,,2007,b'Al Marifa International School',2006
227,,1993,b'N.G.Bedekar College of Commerce',1989
227,,1988,"b'Holy Cross Convent High School, Thane, India'",1978
227,,1995,b'CCIT - Centre for Computing and Information Technology',1994
228,,Present,b'SEDA College',
228,,2004,b'ESI',2001
228,,2014,b'SEDA College',2014
228,,2007,b'AulaMCT',2007
229,,Present,b'Universit\xc3\x83\xc2\xa0 degli Studi di Torino',
229,,Present,b'Dublin Business School',
229,,2010,b'Dublin Business School',2009
229,,2005,b'Universit\xc3\x83\xc2\xa0 degli Studi di Torino',2000
230,,1993,b'Indira Gandhi National Open University',1991
230,,1979,"b'Delhi Public School, Mathura Road, New Delhi India'",1964
231,,2011,b'Electronic and Telecommunication Engineering - Damascus University',2006
232,,Present,b'Symbiosis Institute of Management Studies',
232,,2009,b'Symbiosis Institute of Management Studies',2006
233,,Present,b'University of Wollongong',
233,,Present,b'American University of Sharjah',
233,,2007,b'University of Wollongong',2005
233,,2003,b'American University of Sharjah',2000
234,,Present,b'University of Westminster',
234,,Present,b'University of Connecticut',
234,,2010,b'University of Westminster',2008
234,,2006,b'The University of Connecticut',2005
234,,2008,b'EUROMED Management',2006
235,,Present,b'Bangalore University',
235,,2007,b'Bangalore University',2005
236,,Present,b'American University of Beirut',
236,,2007,b'American University of Beirut',2003
236,,2007,b'American University of Beirut',2003
237,,Present,b'Pondicherry University',
237,,Present,b'Indira Gandhi National Open University',
237,,2002,b'Indira Gandhi National Open University',1999
237,,2004,b'Pondicherry University',2002
237,,2001,"b'Edexcel Foundation, UK'",1999
238,,Present,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',
238,,1993,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',1988
239,,Present,"b'Indian Institute of Technology, Delhi'",
239,,2002,b'D.G Ruparel College',2000
239,,2006,"b'VJTI, University of Mumbai'",2002
239,,2010,"b'Indian Institute of Technology, Delhi'",2008
241,,Present,b'American University of Beirut',
241,,2011,b'American University of Beirut',2007
241,,2007,b'Lyc\xc3\x83\xc2\xa9e Franco-libanais Nahr Ibrahim',
242,,Present,"b""\xc3\x83\xc2\x89cole Sup\xc3\x83\xc2\xa9rieure d'\xc3\x83\xc2\x89lectricit\xc3\x83\xc2\xa9""",
242,,1999,"b""\xc3\x83\xc2\x89cole Sup\xc3\x83\xc2\xa9rieure d'\xc3\x83\xc2\x89lectricit\xc3\x83\xc2\xa9 / Supelec""",1998
243,,Present,b'University of Oxford',
243,,Present,b'American University of Beirut',
243,,2004,b'International College',1989
243,,2007,b'American University of Beirut',2004
243,,2008,b'University of Oxford',2007
244,,Present,b'American University of Beirut',
244,,2012,b'American University of Beirut',2009
245,,Present,b'Pandit Ravishankar Shukla University',
245,,2006,b'BIT',2002
245,,2006,b'Pandit Ravishankar Shukla University',2002
246,,Present,b'Anna University',
246,,2007,b'Anna University',2002
247,,2004,"b'Holkar Science College, DAVV University'",2001
247,,2008,b'School of Computer Science',2005
248,,Present,b'Maharshi Dayanand University',
248,,2008,b'Maharshi Dayanand University',2004
248,,2003,b'DPS Faridabad',2001
249,,Present,b'Jawaharlal Nehru Technological University',
249,,2006,b'Jawaharlal Nehru Technological University',2002
250,,2007,b'State Engeenering University of Armenia',2003
250,,2001,b'School 12 after V. Hambardzumyan',1994
251,,Present,b'State Engineering University of Armenia',
251,,2014,b'State Engineering University of Armenia',2012
251,,2012,b'State Engineering University of Armenia',2008
252,,Present,b'State Engineering University of Armenia',
252,,2007,b'State Engineering University of Armenia',2003
252,,2012,b'SEUA',2009
252,,2009,b'State Engineering University of Armenia',2007
253,,Present,b'State Engineering University of Armenia',
253,,2007,b'State Engineering University of Armenia',2003
254,,2000,b'Yerevan State  University',1995
255,,1992,b'Yerevan State University. Armenia',1986
256,,1980,"b'Yerevan Polytechnic Institute (State Engineering University of Armenia), Yerevan, Armenia'",1975
256,,1987,"b'Leningrad Electrotechnical Institute (Electrotechnical University), Saint Petersburg, Russia'",1984
257,,Present,b'Yerevan State University',
257,,1998,b'Yerevani Petakan Hamalsaran',1993
258,,Present,b'State Engineering University of Armenia',
258,,2006,b'State Engineering University of Armenia',2004
258,,2004,b'State Engineering University of Armenia',2000
259,,2001,b'State Engineering University of Armenia (SEUA)',1997
259,,2003,b'State Engineering University of Armenia (SEUA)',2001
259,,2006,b'State Engineering University of Armenia (SEUA)',2003
260,,Present,b'University of Tartu',
260,,Present,b'Yerevan State University',
260,,2007,b'Yerevan State University',2001
260,,2004,b'University of Tartu',2003
261,,Present,b'University of Tartu',
261,,Present,b'Yerevan State University',
261,,2007,b'Yerevan State University',2001
261,,2004,b'University of Tartu',2003
262,,Present,b'Purdue University',
262,,1988,b'Purdue University',1984
262,,1982,b'Purdue University',1980
264,,Present,b'Drexel University',
264,,Present,b'Syracuse University',
264,,Present,b'Syracuse University - Martin J. Whitman School of Management',
264,,2002,b'Syracuse University - Martin J. Whitman School of Management',1998
264,,2013,b'Drexel University',2010
264,,2004,b'Syracuse University',2002
265,,Present,b'Cornell University',
265,,2013,b'Cornell University',2009
266,,Present,b'University of Colorado Boulder',
266,,Present,b'New York University',
266,,1996,b'University of Colorado Boulder',1994
266,,1991,b'New York University',1985
267,,Present,b'Universidad Tecnol\xc3\x83\xc2\xb3gica Nacional',
267,,1999,b'Universidad Tecnol\xc3\x83\xc2\xb3gica Nacional',1994
268,,Present,b'University of Buenos Aires',
268,,2012,b'Universidad de Buenos Aires',
269,,Present,b'Instituto Tecnol\xc3\x83\xc2\xb3gico de Buenos Aires',
269,,2006,b'Instituto Tecnol\xc3\x83\xc2\xb3gico de Buenos Aires',1999
269,,1998,b'ORT',1993
271,,Present,b'Universidad Centro de Altos Estudios en Ciencias Exactas',
271,,2015,b'Universidad Centro de Altos Estudios en Ciencias Exactas',2010
275,,Present,"b'University of Natural Resources and Life Sciences, Vienna (BOKU)'",
275,,Present,b'University of St.Gallen',
275,,1982,"b'University of Natural Resources and Life Sciences, Vienna (BOKU)'",1976
275,,1992,b'University of St.Gallen',1992
276,,Present,b'University of California San Diego',
276,,Present,b'University College Cork',
276,,Present,b'University College Cork',
276,,Present,b'University of Applied Sciences Vienna Campus',
276,,Present,"b'University of California, San Diego'",
277,,Present,b'Dublin City University',
277,,1997,b'Dublin City University',1993
279,,Present,b'University of Sussex',
279,,1996,b'ORG Krems',1992
279,,2000,b'University of Sussex',1996
280,,Present,b'WU (Vienna University of Economics and Business)',
280,,Present,b'Vienna University of Economics and Business Administration',
281,,Present,b'Universit\xc3\x83\xc2\xa4t Trier',
281,,Present,b'University of Southampton',
281,,1999,b'University of Southampton',1998
281,,2003,b'Universit\xc3\x83\xc2\xa4t Trier',1995
282,,Present,b'Technische Universit\xc3\x83\xc2\xa4t Wien',
282,,1987,b'Technical University Vienna',1984
282,,1992,b'Technical University Vienna',1987
282,,1982,b'Theresianische Akademie Wien',1976
284,,2001,"b'TGM-Technologisches Gewerbemuseum, HTBLV'",2000
284,,1997,"b'University of Natural Resources and Life Sciences, Vienna'",1988
284,,2001,"b'University of Natural Resources and Life Sciences, Vienna'",1997
286,,Present,b'Vrije Universiteit Amsterdam (VU Amsterdam)',
286,,2015,b'Berlitz - Sprachschule',2014
286,,2016,b'Controller Institut',2015
286,,2011,b'Vrije Universiteit Amsterdam',2010
287,,2015,b'FHWien University of Applied Sciences',2013
287,,2011,b'Vienna University of Economics and Business',2008
287,,2014,b'The University of Texas at Brownsville',2014
288,,Present,b'WU (Vienna University of Economics and Business)',
288,,Present,b'CEMS - The Global Alliance in Management Education',
288,,2009,b'WU (Wirtschaftsuniversit\xc3\x83\xc2\xa4t Wien)',2002
288,,2010,b'CEMS - The Global Alliance in Management Education',2008
288,,Present,b'CFA Candidate Level I passed',2015
289,,Present,b'Fachhochschule des bfi Wien',
289,,2009,b'Universit\xc3\x83\xc2\xa4tssportzentrum Wien',2008
289,,2012,b'Fachhochschule des bfi Wien',2009
289,,2015,b'Fachhochschule des bfi Wien',2012
290,,Present,b'Webster University',
290,,Present,b'Webster Vienna Private University',
290,,Present,b'California State University-Long Beach',
290,,2008,b'California State University-Long Beach',2004
290,,2011,b'Webster Vienna Private University',2009
290,,2011,b'Webster University',2011
291,,Present,b'Karl-Franzens-Universit\xc3\x83\xc2\xa4t Graz',
291,,Present,b'Fordham University School of Law',
291,,2011,b'Karl-Franzens-Universit\xc3\x83\xc2\xa4t Graz / University of Graz',2004
291,,2013,b'Fordham Law School',2012
292,,Present,b'Fachhochschule Wiener Neustadt',
292,,Present,b'University of Saskatchewan',
292,,Present,b'Fachhochschule Wiener Neustadt',
